1	100	100	nan	7.07452	nan	7.07452
1	100	100	nan	7.42949	nan	7.42949
1	100	100	inf	7.1845	nan	7.1845
1	100	100	13.9174	6.80162	13.9174	6.80162
1	100	100	16.6285	8.26597	16.6285	8.26597
1	100	100	13.4833	7.47014	13.4833	7.47014
1	100	100	16.5764	7.51892	16.5764	7.51892
1	10	100	34.4936	6.74614	34.4936	6.74614
1	100	100	19.6358	6.18267	19.6358	6.18267
1	100	100	15.8792	13.9796	15.8792	13.9796
1	100	100	20.0052	10.9281	20.0052	10.9281
6	100	100	17.6633	14.4783	18.8962	13.9839
6	100	100	18.5363	13.698	21.1236	12.9761
1	50	100	32.0811	7.68661	32.0811	7.68661
1	2	100	23.6436	8.04952	23.6436	8.04952
1	2	100	61.8997	7.60072	61.8997	7.60072
1	100	100	16.2529	15.7659	16.2529	15.7659
1	100	100	19.5652	14.525	19.5652	14.525
1	2	100	11.7748	7.30352	11.7748	7.30352
1	2	100	67.6834	12.3871	67.6834	12.3871
1	100	100	20.8654	12.7633	20.8654	12.7633
1	100	100	24.9397	15.9472	24.9397	15.9472
1	500	1	13.5376	16.1992	13.5376	16.1992
1	500	1	11.5479	10.6661	11.5479	10.6661
1	2	1	15.5066	15.6762	15.5066	15.6762
1	2	1	32.7992	0	32.7992	0
1	2	1	19.4666	41.8122	19.4666	41.8122
1	2	1	3.91356	2.12206	3.91356	2.12206
1	2	1	2.68012	0	2.68012	0
1	2	1	1.96035	0	1.96035	0
1	2	1	10.5156	18.3292	10.5156	18.3292
1	100	1	11.2624	13.4222	11.2624	13.4222
1	100	1	13.3887	31.697	13.3887	31.697
1	100	1	12.3816	3.19997	12.3816	3.19997
1	2	1	3.56267	14.3821	3.56267	14.3821
1	2	1	1.40957	0	1.40957	0
1	2	1	14.7756	10.6992	14.7756	10.6992
1	2	1	21.3369	18.8608	21.3369	18.8608
1	2	1	36.0768	6.43273	36.0768	6.43273
1	2	1	14.7161	0	14.7161	0
1	2	1	14.1596	1.15358	14.1596	1.15358
1	2	1	12.5017	4.44705	12.5017	4.44705
1	2	1	36.2402	2.60369	36.2402	2.60369
1	2	1	31.1721	0	31.1721	0
1	2	1	11.3708	14.8272	11.3708	14.8272
1	2	1	21.5587	0	21.5587	0
1	2	1	15.1205	0	15.1205	0
1	2	1	34.6221	0	34.6221	0
1	2	1	0	0	0	0
1	2	1	15.2343	12.024	15.2343	12.024
1	2	1	16.8891	14.1681	16.8891	14.1681
1	2	1	37.9808	28.1511	37.9808	28.1511
1	2	1	7.72527	4.80051	7.72527	4.80051
1	2	1	11.2103	16.8083	11.2103	16.8083
1	2	1	10.3726	13.3467	10.3726	13.3467
1	2	1	31.2082	0	31.2082	0
1	2	1	11.9821	0	11.9821	0
1	2	1	8.98527	0	8.98527	0
1	2	1	24.4863	0	24.4863	0
1	2	1	17.2232	0	17.2232	0
1	2	1	0.94338	2.15843	0.94338	2.15843
1	2	1	23.3721	0	23.3721	0
1	2	1	8.73213	10.7408	8.73213	10.7408
1	2	1	0	3.27725	0	3.27725
1	2	1	0	0	0	0
1	2	1	13.6298	0	13.6298	0
1	2	1	25.473	16.4181	25.473	16.4181
1	500	1	16.6965	0	16.6965	0
1	1000	1	14.9263	40.892	14.9263	40.892
1	1000	1	11.3221	17.6051	11.3221	17.6051
1	1000	1	11.8794	8.21782	11.8794	8.21782
1	2	1	0.70041	13.44	0.70041	13.44
1	2	1	10.8571	8.48166	10.8571	8.48166
1	2	1	20.5034	0	20.5034	0
1	2	1	16.0705	0	16.0705	0
1	2	1	10.1445	0	10.1445	0
1	2	1	19.3035	32.1115	19.3035	32.1115
1	2	1	12.0202	18.4331	12.0202	18.4331
1	2	1	12.2909	9.45309	12.2909	9.45309
1	2	1	0	9.66764	0	9.66764
1	2	1	1.46681	20.528	1.46681	20.528
1	2	1	14.5994	21.6333	14.5994	21.6333
1	2	1	0	0	0	0
1	2	1	24.3265	24.673	24.3265	24.673
1	2	1	11.2642	14.3924	11.2642	14.3924
1	2	1	11.6049	0	11.6049	0
1	2	1	0.328762	6.21249	0.328762	6.21249
1	2	1	16.7324	21.4112	16.7324	21.4112
1	2	1	21.429	9.01708	21.429	9.01708
1	2	1	21.1214	0	21.1214	0
1	2	1	13.9329	3.68844	13.9329	3.68844
1	2	1	13.1609	0	13.1609	0
1	2	1	24.294	0	24.294	0
1	2	1	13.4694	18.9838	13.4694	18.9838
1	2	1	9.15505	17.2222	9.15505	17.2222
1	2	1	3.42713	23.4559	3.42713	23.4559
1	2	1	0	6.78037	0	6.78037
1	2	1	23.5806	12.9704	23.5806	12.9704
1	2	1	33.7699	4.53103	33.7699	4.53103
1	2	1	11.0758	0	11.0758	0
1	2	1	5.97996	9.1738	5.97996	9.1738
1	2	1	22.0564	29.1494	22.0564	29.1494
1	2	1	26.6056	8.1884	26.6056	8.1884
1	2	1	14.1202	16.401	14.1202	16.401
1	2	1	28.3446	0	28.3446	0
1	2	1	12.3569	12.0258	12.3569	12.0258
1	2	1	22.7215	0.769723	22.7215	0.769723
1	2	1	12.731	6.99056	12.731	6.99056
1	2	1	8.2999	0	8.2999	0
1	2	1	10.7557	0	10.7557	0
1	2	1	18.9506	0	18.9506	0
1	2	1	27.637	0	27.637	0
1	2	1	7.61215	8.43979	7.61215	8.43979
1	2	1	9.58081	0	9.58081	0
1	2	1	42.716	29.6775	42.716	29.6775
1	2	1	19.4099	0	19.4099	0
1	2	1	25.3752	28.1789	25.3752	28.1789
1	2	1	24.1818	10.8394	24.1818	10.8394
1	2	1	31.9157	1.16202	31.9157	1.16202
1	2	1	6.93894	13.4012	6.93894	13.4012
1	2	1	11.4808	31.7515	11.4808	31.7515
1	2	1	20.038	4.98519	20.038	4.98519
1	2	1	12.5578	15.6693	12.5578	15.6693
1	2	1	21.4858	33.6626	21.4858	33.6626
1	10	1	28.5231	20.0504	28.5231	20.0504
1	100	1	12.5223	13.9002	12.5223	13.9002
1	500	100	12.0744	10.0536	12.0744	10.0536
1	500	100	10.673	4.49724	10.673	4.49724
1	1000	100	9.47547	8.4488	9.47547	8.4488
1	1000	100	5.88687	4.95583	5.88687	4.95583
